catalog_position,title,author,year_published,genre,section,total_copies,times_borrowed,last_borrowed_date,rating,ratings_count,price,language,page_count,dimensions_width,dimensions_thickness,dimensions_height,catalog_shelf,catalog_row,catalog_row_number
A6-B4-0092,The Pathfinder,James Fenimore Cooper,1800,Historical Fiction,Fiction,6,2,11/6/2024,4.12,2,12.99,en,55,4.97,0.47,6.2,A6,B4,92
A6-B4-0093,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,Brian Greene,2011,Science,Non-Fiction,6,13,12/29/2024,4.64,9,14.69,en,386,5.93,1.53,7.83,A6,B4,93
A6-B4-0094,The Chimes,Charles Dickens,1800,Novels,Fiction,6,1,11/25/2024,,,5.99,en,222,5.76,0.77,7.59,A6,B4,94
A6-B4-0095,Houghton Mifflin the Nation's Choice,Houghton Mifflin Company Staff,2000,Biography & Autobiography,Children's,5,6,10/9/2024,4.76,4,24.66,en,62,5.97,0.46,7.17,A6,B4,95
A7-B1-0001,Hans Andersen's Fairy Tales,Hans Christian Andersen,1846,Fantasy,Children,6,6,6/26/2024,4.84,4,11.67,en,202,5.91,0.81,8.15,A7,B1,1
A7-B1-0002,Sense and Sensibility,Jane Austen,1811,Romance,Fiction,9,45,8/31/2024,4.45,29,5.2,en,372,5.66,1.47,8.54,A7,B1,2
A7-B1-0003,Diary,Samuel Pepys,1825,Biography & Autobiography,History,5,5,2/2/2025,4.34,5,0.99,en,356,5.91,1.35,8.24,A7,B1,3
A7-B1-0004,The Sun Also Rises,Ernest Hemingway,1926,Drama,Fiction,6,18,2/19/2025,4.31,11,0.99,en,287,6.48,1.17,8.33,A7,B1,4
A7-B1-0005,Works (American Notes / Pictures from Italy),Charles Dickens,1800,History,Non-Fiction,4,5,10/22/2024,4.27,3,35.99,en,588,6.12,1.93,8.44,A7,B1,5
A7-B1-0006,Rip Van Winkle,Washington Irving,1850,Fantasy,Children,4,2,3/30/2024,4.56,1,5.19,en,44,5.39,0.46,8.59,A7,B1,6
A7-B1-0007,The Knight in the Panther's Skin,Shota Rustaveli,1888,Poetry,Fiction,4,1,11/21/2024,,,,ka,218,6.23,1.05,6.54,A7,B1,7
A7-B1-0008,Paradiso,Dante Alighieri,1595,Poetry,Fiction,6,1,10/8/2024,,,,en,468,5.78,1.75,7.51,A7,B1,8
A7-B1-0009,Nomination,United States. Congress. Senate. Committee on Labor and Human Resources.,1979,History,Non-Fiction,6,2,5/30/2024,,,13.99,en,964,5.89,3.09,8.56,A7,B1,9
A7-B1-0010,Le rire; essai sur la signification du comique,Henri Bergson,1901,Comedy,Humanities,5,4,10/8/2024,3.78,4,2.99,en,156,5.52,0.57,8.55,A7,B1,10
A7-B1-0011,The house of a thousand candles,Meredith Nicholson,1905,Novels,Fiction,6,5,8/5/2024,4.64,4,12.99,en,242,6.35,1.05,8.13,A7,B1,11
A7-B1-0012,The Primer (The Book of Common Prayer),Church of England,,Religion & Spirituality,Humanities,6,8,12/24/2024,4.36,6,39.23,en,470,5.85,1.8,8.57,A7,B1,12
A7-B1-0013,Drum-taps,Walt Whitman,1865,Poetry,Humanities,5,1,2/5/2025,4.37,1,12.6,en,50,6.24,0.38,8.25,A7,B1,13
A7-B1-0014,Apollo to the Moon, Teasel Muir-Harmony,2018,History,Science,9,3,5/2/2024,4.77,3,15.88,en,441,5.78,1.49,9.22,A7,B1,14
A7-B1-0015,The Aspern Papers,Henry James,1890,Drama,Fiction,5,2,12/29/2024,4.33,2,13.47,en,99,5.97,0.49,8.03,A7,B1,15
A7-B1-0016,The Importance of Being Earnest,Oscar Wilde,1893,Comedy,Fiction,7,1,6/3/2024,4.61,1,6.99,en,104,5.98,0.41,8.14,A7,B1,16
A7-B1-0017,To the Lighthouse,Virginia Woolf,1927,Drama,Fiction,8,1,1/25/2025,,,,en,260,5.25,1.1,7.62,A7,B1,17
A7-B1-0018,Love and Mr. Lewisham,H. G. Wells,1899,Satire,Fiction,5,4,1/11/2025,3.81,3,6.99,en,231,6.04,0.8,7.42,A7,B1,18
A7-B1-0019,Journals of the Legislative Assembly of the Province of Ontario,Ontario. Legislative Assembly.,1867,,,5,2,4/23/2024,,,16.99,en,314,5.84,1.3,9.7,A7,B1,19
A7-B1-0020,The Man in Lower Ten,Mary Roberts Rinehart,1909,Crime/Thriller,Fiction,6,7,8/9/2024,4.28,4,0.99,en,198,6.21,0.93,6.86,A7,B1,20
A7-B1-0021,Mr. Standfast,John Buchan,1919,Crime/Thriller,Fiction,6,2,8/15/2024,4.26,1,4.99,en,404,6.08,1.32,8.72,A7,B1,21
A7-B1-0022,A  child's garden of verses,Robert Louis Stevenson,1885,Poetry,Children,5,5,6/18/2024,4.76,3,12.69,en,68,6.61,0.35,7.11,A7,B1,22
A7-B1-0023,The Magic Walking-Stick,John Buchan,1932,Adventure,Children,5,1,10/30/2024,,,,en,185,5.56,0.91,9.9,A7,B1,23
A7-B1-0024,Proserpine & Midas,Mary Shelley,1922,Drama,Fiction,6,5,1/17/2025,4.47,3,2.99,en,36,5.77,0.21,9.29,A7,B1,24
A7-B1-0025,I Will Repay,Emmuska Orczy,1900,Historical Fiction,Fiction,6,2,1/12/2025,4.54,1,,en,207,5.9,0.74,8.71,A7,B1,25
A7-B1-0026,"Annual reports of the Town of Newmarket, New Hampshire",Newmarket,1880,Other,Reference,4,1,9/25/2024,,,22.95,en,446,5.59,1.49,8.69,A7,B1,26
A7-B1-0027,"The Renaissance, Studies in Art and Poetry",Walter Pater,1873,History,Humanities,5,1,11/5/2024,5,1,9.95,en,540,5.14,1.84,7.84,A7,B1,27
A7-B1-0029,Poems,Rainer Maria Rilke,1900,Poetry,Humanities,5,2,1/12/2025,4.78,2,10.99,en,546,6.03,1.98,8.19,A7,B1,29
A7-B1-0030,La dame de Monsoreau,Alexandre Dumas,1840,History,Fiction,5,9,7/6/2024,4.48,7,,en,734,5.69,2.42,8.28,A7,B1,30
A7-B1-0031,Agnes Grey,Anne Brontë,1847,Drama,Fiction,6,1,4/11/2024,4.72,1,0.99,en,210,6.05,0.85,8.96,A7,B1,31
A7-B1-0032,Long Live the King!,Mary Roberts Rinehart,1917,Adventure,Fiction,5,1,2/14/2025,4.22,1,0.99,en,233,7,0.85,9.1,A7,B1,32
A7-B1-0033,The Rainbow,David Herbert Lawrence,1915,Drama,Fiction,7,1,5/10/2024,,,9.08,en,138,6.29,0.53,9.9,A7,B1,33
A7-B1-0034,Autobiography,John Stuart Mill,1873,Biography & Autobiography,Non-Fiction,4,6,2/8/2025,4.08,4,15.9,en,426,5.46,1.66,8.5,A7,B1,34
A7-B1-0035,Romola,George Eliot,1863,Historical Fiction,Fiction,5,3,7/10/2024,4.14,3,0.99,en,268,6.63,1.05,8.3,A7,B1,35
A7-B1-0036,"Zero to One: Notes on Startups, or How to Build the Future",Peter Thiel,2014,Economics & Business,Non-Fiction,6,618,1/9/2025,4.58,376,0.99,en,224,5.46,0.38,7.75,A7,B1,36
A7-B1-0037,The Newcomes,William Makepeace Thackeray,1853,Novels,Fiction,4,3,2/5/2025,3.53,2,0.49,en,912,6.07,2.91,7.73,A7,B1,37
A7-B1-0038,"Tom Sawyer, Detective",Mark Twain,1897,Adventure,Children,6,1,1/22/2025,,,10.91,en,90,6.18,0.63,7.9,A7,B1,38
A7-B1-0039,The Lord of the Rings,J.R.R. Tolkien,1954,Fantasy,Fiction,6,132,1/12/2025,4.84,102,0.99,en,1193,5.18,3.81,7.42,A7,B1,39
A7-B1-0040,Indian summer,William Dean Howells,1885,Drama,Fiction,5,1,5/31/2024,4.68,1,9.95,en,421,5.92,1.47,8.09,A7,B1,40
A7-B1-0041,A Time to Kill,John Grisham,1989,Crime/Thriller,Fiction,4,334,6/19/2024,4.63,202,0.99,en,540,5.72,1.91,8.62,A7,B1,41
A7-B1-0042,A Princess of Mars,Edgar Rice Burroughs,1917,Science Fiction,Fiction,6,18,4/26/2024,4.45,11,7.99,en,370,6.69,1.21,8.61,A7,B1,42
A7-B1-0043,Tarzan of the Apes,Edgar Rice Burroughs,1912,Adventure,Fiction,6,2,9/23/2024,5,2,19.99,tl,100,5.55,0.7,8.18,A7,B1,43
A7-B1-0044,An Old-Fashioned Girl,Louisa May Alcott,1869,Young Adult Fiction,Young Adult (YA),7,2,9/13/2024,4.47,1,6.99,en,323,5.99,1.32,9.21,A7,B1,44
A7-B1-0045,Fables,Aesop,1489,Children's Fiction,Children's,5,7,2/1/2025,4.74,4,13.39,en,782,6.44,2.46,7.58,A7,B1,45
A7-B1-0046,The Enduring Vision,Paul S. Boyer,1987,History,Non-Fiction,4,9,4/14/2024,4.35,9,58,en,565,6.23,2.02,8.37,A7,B1,46
A7-B1-0047,"Windsor Castle, an historical romance",William Harrison Ainsworth,1800,Romance,Fiction,5,1,1/11/2025,,,12.95,en,424,6.21,1.49,8.71,A7,B1,47
A7-B1-0048,Chill Out,Carole Marsh,1990,,,5,14,12/12/2024,4.57,8,7.99,en,124,5.19,0.63,7.6,A7,B1,48
A1-B4-0023,The Tale of Peter Rabbit,Beatrix Potter,1901,Children's Fiction,Children,6,29,6/18/2024,4.78,20,5.79,en,76,5.17,0.34,9.12,A1,B4,23
A7-B1-0050,The Valley of Fear,Arthur Conan Doyle,1914,Crime/Thriller,Fiction,8,6,7/9/2024,4.39,4,6.49,en,294,5.49,1.01,6.2,A7,B1,50
A7-B1-0051,Nine little goslings,Susan Coolidge,1875,,,5,4,11/29/2024,3.93,3,0.99,en,310,5.62,1.3,9.37,A7,B1,51
A7-B1-0052,Firestarter,Stephen King,1980,Horror,Fiction,4,64,4/18/2024,4.66,54,8,en,396,5.9,1.31,7.96,A7,B1,52
A7-B1-0053,"The Private Memoirs and Confessions of A Justified Sinner (With A Detail of Curious Traditionary Facts, And Other Evidence, By The Editor)",James Hogg,1824,Crime/Thriller,Fiction,6,1,3/27/2024,,,8.95,en,406,6.13,1.56,6.96,A7,B1,53
A7-B1-0054,The hasty-pudding,Joel Barlow,1796,Satire,Humanities,5,1,6/8/2024,,,19.95,en,306,6.27,1.19,7.32,A7,B1,54
A7-B1-0055,The Green Fairy Book (Large Print),Andrew Lang,1892,Fantasy,Children,5,1,11/2/2024,4.43,1,0.99,en,482,6.84,1.73,8,A7,B1,55
A7-B1-0056,The Firm,John Grisham,1991,Crime/Thriller,Fiction,5,291,5/1/2024,4.68,228,7.48,en,580,5.85,2.13,7.15,A7,B1,56
A7-B1-0057,The Godfather,Mario Puzo,1969,Crime/Thriller,Fiction,5,88,8/7/2024,4.82,64,10.5,en,212,5.63,0.74,8.13,A7,B1,57
A7-B1-0058,The Empty House and Other Ghost Stories,Algernon Blackwood,1906,Horror,Fiction,6,3,4/17/2024,4.87,2,29.99,en,184,5.86,0.72,7.51,A7,B1,58
A7-B1-0059,The Poison Belt,Arthur Conan Doyle,1913,Science Fiction,Fiction,7,7,8/11/2024,4.63,4,2.99,en,679,7,2.16,7.9,A7,B1,59
A7-B1-0060,Personal Recollections of Joan of Arc,Mark Twain,1895,Historical Fiction,Fiction,4,2,5/28/2024,4.64,2,12,en,563,5.94,1.96,7.31,A7,B1,60
A7-B1-0061,The dead secret,Wilkie Collins,1857,Crime/Thriller,Fiction,5,9,2/4/2025,4.13,6,0.99,en,376,6.06,1.53,8.25,A7,B1,61
A7-B1-0062,"The mystery at number 31, New Inn",R. Austin Freeman,1913,Mystery,Fiction,5,4,11/1/2024,4.45,2,9.99,en,362,6.28,1.49,8.25,A7,B1,62
A7-B1-0063,Eyewitness,DK Publishing,2000,Biography & Autobiography,Non-Fiction,5,4,11/16/2024,4.73,3,6.58,en,617,5.1,1.96,8.35,A7,B1,63
A7-B1-0064,Pollyanna Grows Up,Eleanor Hodgman Porter,1915,Drama,Children,6,11,3/21/2024,4.44,7,12.99,en,238,5.55,0.97,7.98,A7,B1,64
A7-B1-0065,The Black Robe,Wilkie Collins,1881,Drama,Fiction,5,2,2/18/2025,4.24,2,2.99,en,326,6.52,1.25,9.36,A7,B1,65
A7-B1-0066,The golden road,Lucy Maud Montgomery,1910,Novels,Fiction,6,2,2/11/2025,,,,en,376,5.25,1.3,7.22,A7,B1,66
A7-B1-0067,De la Démocratie en Amérique,Alexis de Tocqueville,1835,History,Non-Fiction,7,4,1/9/2025,4.57,2,17.91,fr,374,6.02,1.52,7.9,A7,B1,67
A7-B1-0068,Ziska; the problem of a wicked soul,Marie Corelli,1897,Romance,Fiction,5,8,12/8/2024,3.94,6,0.99,en,278,5.94,1.2,9.9,A7,B1,68
A7-B1-0069,Taken at the Flood,Agatha Christie,1900,Crime/Thriller,Fiction,5,13,3/19/2024,4.36,9,0.99,en,26,5.9,0.34,8.05,A7,B1,69
A7-B1-0070,La Poetica,Aristotle,1479,Philosophy,Humanities,7,3,1/12/2025,3.94,3,9.99,it,152,6.23,0.79,8.93,A7,B1,70
A7-B1-0071,And Then There Were None,Agatha Christie,1939,Crime/Thriller,Fiction,5,210,11/24/2024,4.44,138,6.99,en,228,6.44,0.82,6.2,A7,B1,71
A7-B1-0072,Police!!!,Robert W. Chambers,1915,Crime/Thriller,Fiction,5,3,7/30/2024,2.06,3,,en,1575,5.5,4.83,7.77,A7,B1,72
A7-B1-0073,Titus Andronicus,William Shakespeare,1600,Drama,Fiction,5,2,12/16/2024,4.65,2,9.29,en,188,5.78,0.96,9.59,A7,B1,73
A7-B1-0074,Unknown Title,Unknown Author,1884,Drama,Fiction,5,2,6/11/2024,4.66,2,,ru,522,6.39,1.67,7.19,A7,B1,74
A7-B1-0075,Kidnapped,Robert Louis Stevenson,1886,Adventure,Young Adult,6,3,4/3/2024,4.83,2,0.99,en,366,6.21,1.44,8.64,A7,B1,75
A7-B1-0076,Ender's Game,Orson Scott Card,1985,Science Fiction,Young Adult,5,352,7/26/2024,4.62,272,0.99,en,324,5.58,0.36,8.08,A7,B1,76
A7-B1-0077,The Zeppelin's Passenger,Edward Phillips Oppenheim,1918,Historical Fiction,Fiction,6,1,4/30/2024,,,,en,192,5.96,0.88,9.03,A7,B1,77
A7-B1-0078,De officiis,Cicero,1465,Philosophy,Humanities,6,2,12/10/2024,4.54,1,11.3,en,758,5.78,2.49,6.35,A7,B1,78
A7-B1-0079,The Tragedy of Pudd'nhead Wilson,Mark Twain,1758,Satire,Fiction,6,5,10/31/2024,4.57,4,4.77,en,186,6.37,0.78,8.35,A7,B1,79
A7-B1-0081,Maid Marian,Thomas Love Peacock,1822,Adventure,Fiction,4,2,5/3/2024,3.98,2,0.99,en,144,5.35,0.4,7.41,A7,B1,81
A7-B2-0001,Lives,Plutarch,1564,Biography & Autobiography,Humanities,6,5,12/5/2024,4.75,3,21,en,600,6.36,2.2,7.79,A7,B2,1
A7-B2-0002,The Road,Cormac McCarthy,2006,Dystopian,Fiction,7,241,11/6/2024,4.42,182,8.98,en,250,5.72,1.07,7.38,A7,B2,2
A7-B2-0003,"History of Cleopatra, queen of Egypt",Jacob Abbott,1851,Biography & Autobiography,History,5,5,9/15/2024,4.05,3,0.99,en,332,5.22,1.11,7.84,A7,B2,3
A7-B2-0004,Under the Lilacs,Louisa May Alcott,1878,Adventure,Children,6,2,10/18/2024,4.83,2,23.09,en,307,6.46,1.31,7.65,A7,B2,4
A7-B2-0005,La sombra del viento,Carlos Ruiz Zafón,2001,Crime/Thriller,Fiction,5,75,7/1/2024,4.77,47,13.59,es,602,6.28,2.18,8.73,A7,B2,5
A7-B2-0006,The Admirable Crichton,J. M. Barrie,1900,Comedy,Fiction,5,3,10/1/2024,4.32,2,14.95,en,166,5.83,0.78,7.7,A7,B2,6
A7-B2-0007,The Drawing of the Three,Stephen King,1987,Fantasy,Fiction,4,97,2/17/2025,4.68,70,0.99,en,464,4.97,1.67,9.44,A7,B2,7
A7-B2-0008,The Wept of Wish-ton-wish: A Tale,James Fenimore Cooper,1829,Historical Fiction,Fiction,5,2,11/8/2024,,,,en,419,5.47,1.6,8.75,A7,B2,8
A7-B2-0009,Poems by John Keats,John Keats,1800,Poetry,Fiction,5,2,12/27/2024,4.75,2,18,en,816,5.43,2.76,7.1,A7,B2,9
A7-B2-0010,Works (Collection of Letters / History of England / Lady Susan / Lesley Castle / Love & Friendship / Scraps),Jane Austen,1900,Romance,Fiction,4,3,3/15/2024,3.75,2,0.99,en,2001,6.84,6.12,6.8,A7,B2,10
A7-B2-0011,Medea,Euripides,1703,Drama,Fiction,5,3,6/9/2024,4.62,3,9.49,en,65,6.3,0.59,9.46,A7,B2,11
A7-B2-0012,R. Holmes & Co.,John Kendrick Bangs,1906,Crime/Thriller,Fiction,5,5,10/19/2024,3.98,4,1.99,en,1352,6.01,4.44,9.9,A7,B2,12
A7-B2-0013,Brideshead Revisited,Evelyn Waugh,1945,Drama,Fiction,5,29,12/5/2024,4.33,22,17.33,en,376,6.77,1.53,9.08,A7,B2,13
A7-B2-0014,The works of Washington Irving,Washington Irving,1800,History,Humanities,4,5,1/11/2025,4.61,5,19.63,en,478,5.5,1.82,7.41,A7,B2,14
A7-B2-0015,The Adventures of Sherlock Holmes [12 stories],Arthur Conan Doyle,1892,Crime/Thriller,Fiction,9,2,3/31/2024,4.88,1,9.99,en,434,5.41,1.58,9.28,A7,B2,15
A7-B2-0016,The Dead Zone,Stephen King,1979,Horror,Fiction,4,101,12/21/2024,4.52,80,0.99,en,592,6.07,1.88,7.57,A7,B2,16
A7-B2-0018,Historia ecclesiastica gentis Anglorum,Saint Bede the Venerable,1475,History,Humanities,5,1,6/15/2024,,,39.95,en,246,5.4,0.84,7.37,A7,B2,18
A7-B2-0019,Cat Among the Pigeons,Agatha Christie,1959,Crime/Thriller,Fiction,5,13,1/25/2025,4.57,10,11.59,en,248,5.52,1.13,7.61,A7,B2,19
A7-B2-0020,Le Mystère de la chambre jaune,Gaston Leroux,1908,Crime/Thriller,Fiction,5,23,5/3/2024,4.15,15,0.99,fr,332,6.22,1.18,7.28,A7,B2,20
A7-B2-0021,Flappers and Philosophers,F. Scott Fitzgerald,1920,Drama,Fiction,5,4,10/2/2024,4.39,3,0.19,en,278,5.88,1,6.94,A7,B2,21
A7-B2-0022,La reine Margot,Alexandre Dumas,1844,Historical Fiction,Fiction,5,1,6/13/2024,4.61,1,632,en,564,5.59,1.84,7.98,A7,B2,22
A7-B2-0023,The Murder at the Vicarage,Agatha Christie,1930,Crime/Thriller,Fiction,5,56,7/16/2024,4.53,34,9.99,en,288,5.47,0.3,7.08,A7,B2,23
A7-B2-0024,The Street of Seven Stars,Mary Roberts Rinehart,1914,Romance,Fiction,6,1,12/14/2024,,,12.99,en,232,5.34,1.08,7.63,A7,B2,24
A7-B2-0025,"The Norsemen in the West, or, America before Columbus",Robert Michael Ballantyne,1872,Adventure,Young Adult,7,3,6/6/2024,4.19,2,0.99,en,452,6.39,1.59,7.94,A7,B2,25
A7-B2-0026,Compleat angler,Izaak Walton,1653,History,Humanities,6,6,7/17/2024,4.58,4,15.39,en,276,6.1,1.05,7.91,A7,B2,26
A7-B2-0027,The Heptameron,Marguerite Queen,1740,Romance,Fiction,5,2,8/30/2024,5,1,39.95,en,328,5.97,1.17,9.42,A7,B2,27
A7-B2-0028,Passenger to Frankfurt,Agatha Christie,1970,Crime/Thriller,Fiction,5,13,12/29/2024,3.65,10,0.99,en,228,6.72,1.07,7.97,A7,B2,28
A7-B2-0029,My Antonia,Willa Cather,1818,Novels,Fiction,6,5,8/21/2024,4.52,4,7.46,en,154,5.32,0.67,7.97,A7,B2,29
A7-B2-0031,Beloved,Toni Morrison,1987,Drama,Fiction,4,117,1/27/2025,4.48,93,8.21,en,300,6.52,1.3,6.99,A7,B2,31
A7-B2-0032,Twelfth Night,William Shakespeare,1734,Drama,Fiction,7,11,10/10/2024,4.54,8,5.69,en,448,6.11,1.48,7.97,A7,B2,32
A7-B2-0033,Plays (36),William Shakespeare,1623,Drama,Fiction,6,28,6/4/2024,4.85,19,24.46,en,120,5.78,0.72,7.11,A7,B2,33
A7-B2-0034,A Brief History of Time,Stephen Hawking,1988,Science,Science,5,171,8/18/2024,4.63,128,9.99,en,228,5.96,0.99,8.86,A7,B2,34
A7-B2-0035,The Mammoth Hunters,Jean M. Auel,1611,Historical Fiction,Fiction,4,1,6/18/2024,,,,en,664,5.67,2.09,8.82,A7,B2,35
A7-B2-0036,Emile or Education,Jean-Jacques Rousseau,1762,Philosophy,Humanities,6,1,8/19/2024,4.52,1,28.88,en,1026,6.38,3.37,8.14,A7,B2,36
A7-B2-0037,Antigone,Sophocles,1581,Drama,Fiction,5,5,1/16/2025,4.52,3,6.99,en,510,4.92,1.76,8.6,A7,B2,37
A7-B2-0038,Little Women,Louisa May Alcott,1848,Drama,Fiction,9,44,8/28/2024,4.84,30,10.09,en,348,5.49,1.21,7.36,A7,B2,38
A7-B2-0039,The misfortunes of Sophy,Sophie,1871,Adventure,Children,5,1,4/27/2024,,,25,en,660,6.65,2.2,7.12,A7,B2,39
A7-B2-0040,The Vanished Messenger,Edward Phillips Oppenheim,1914,Crime/Thriller,Fiction,6,5,9/23/2024,4.04,5,99,en,334,5.5,1.27,9.02,A7,B2,40
A7-B2-0041,Sonnets,William Shakespeare,1609,Poetry,Fiction,8,5,7/12/2024,4.85,5,12.82,en,435,6.41,1.45,7.71,A7,B2,41
A7-B2-0042,A treatise of human nature,David Hume,1739,Philosophy,Humanities,5,3,9/21/2024,4.47,3,14.29,en,434,6.34,1.62,7.69,A7,B2,42
A7-B2-0043,Autobiography of an Ex-Colored Man,James Weldon Johnson,1900,Biography & Autobiography,Fiction,5,5,4/17/2024,4.41,3,5.99,en,224,6.51,0.85,9.9,A7,B2,43
A7-B2-0044,Captains Courageous,Rudyard Kipling,1896,Adventure,Young Adult,7,1,12/10/2024,,,,en,226,5.05,0.81,7.53,A7,B2,44
A7-B2-0046,Carmina,Horace,1712,Poetry,Humanities,5,1,8/12/2024,,,12.99,en,104,6.42,0.7,9.21,A7,B2,46
A7-B2-0047,Goldsmith's The vicar of Wakefield,Oliver Goldsmith,1766,Novels,Fiction,7,3,5/20/2024,3.94,2,12,en,248,5.97,0.84,7.23,A7,B2,47
A7-B2-0048,The Wealth of Nations,Adam Smith,1776,Economics & Business,Non-Fiction,5,18,7/13/2024,4.58,14,21.99,en,474,6.79,1.58,8.57,A7,B2,48
A7-B2-0049,The Secret Agent,Joseph Conrad,1907,Crime/Thriller,Fiction,6,4,7/13/2024,4.09,3,4.99,en,216,6.31,0.95,8.34,A7,B2,49
A7-B2-0050,The Magician's Nephew,C.S. Lewis,1955,Fantasy,Children,6,76,11/19/2024,4.69,52,7,en,184,5.33,0.93,9.25,A7,B2,50
A7-B2-0051,The Universe in a Nutshell,Stephen Hawking,2001,Science,Non-Fiction,6,14,1/4/2025,4.81,13,19.39,en,224,6.63,0.11,9.9,A7,B2,51
A7-B2-0052,"Rich Dad, Poor Dad",Robert T. Kiyosaki,1990,Self-Help,Non-Fiction,4,864,10/22/2024,4.72,1014,7.34,en,196,6.21,0.98,7.76,A7,B2,52
A7-B2-0053,Nomination,United States. Congress. Senate. Committee on Labor and Public Welfare.,1960,Economics & Business,Non-Fiction,4,1,4/19/2024,,,10.36,en,964,5.87,3.29,7.01,A7,B2,53
A7-B2-0054,The melting-pot,Israel Zangwill,1841,Drama,Fiction,5,5,6/20/2024,4.34,3,6.74,en,187,5.71,0.75,9.85,A7,B2,54
A7-B2-0055,The Parasite,Arthur Conan Doyle,1894,Science Fiction,Fiction,5,2,1/2/2025,4.78,2,13.49,en,124,5.63,0.76,9.56,A7,B2,55
A7-B2-0056,A history of New York,Washington Irving,1800,History,Humanities,6,1,8/5/2024,,,11.5,en,132,6.23,0.5,8.64,A7,B2,56
A7-B2-0057,Sonnenfinsternis,Arthur Koestler,1940,Historical Fiction,Fiction,5,1,1/25/2025,4.64,1,0.99,de,50,5.98,0.33,6.98,A7,B2,57
A7-B2-0058,O Primo Basílio,Eça de Queiroz,1878,Drama,Fiction,4,2,3/24/2024,4.55,1,4.61,br,544,6.37,1.97,7.14,A7,B2,58
A7-B2-0059,Back to Methuselah,George Bernard Shaw,1921,Drama,Fiction,5,2,4/18/2024,4.29,1,0.39,en,550,6.04,1.9,8.71,A7,B2,59
A7-B2-0060,Uncle Vanya,Anton Pavlovich Chekhov,1897,Drama,Fiction,6,1,6/16/2024,4.76,1,0.34,en,98,5.66,0.6,8.28,A7,B2,60
A7-B2-0061,A Caribbean Mystery,Agatha Christie,1964,Crime/Thriller,Fiction,5,30,12/25/2024,4.59,20,5.56,en,264,6.4,1.14,7.13,A7,B2,61
A7-B2-0062,A Pair of Blue Eyes,Thomas Hardy,1800,Drama,Fiction,5,4,8/30/2024,4.63,3,6.48,en,296,6.3,0.99,8.08,A7,B2,62
A7-B2-0063,Voskresenie,Leo Tolstoy,1899,Historical Fiction,Fiction,6,2,5/24/2024,4.64,2,0.34,ru,536,6.75,1.79,7.08,A7,B2,63
A7-B2-0064,Sailing alone around the world,Joshua Slocum,1800,Biography & Autobiography,Non-Fiction,7,6,1/3/2025,4.64,4,16.95,en,326,6.47,1.37,6.26,A7,B2,64
A7-B2-0065,The Bride of Lammermoor,Sir Walter Scott,1800,Historical Fiction,Fiction,5,2,6/7/2024,4.05,2,0.99,en,368,6.51,0.3,7.39,A7,B2,65
A7-B2-0066,Where the Wild Things Are,Maurice Sendak,1600,Fantasy,Children,5,329,9/14/2024,4.99,207,12.49,en,44,6.62,0.34,7.35,A7,B2,66
A7-B2-0067,"Quentin Durward, or, The fortunate Scotsman",Sir Walter Scott,1800,Historical Fiction,Fiction,5,2,5/22/2024,,,15.99,en,24,6.93,0.47,9,A7,B2,67
A7-B2-0068,Plain tales from the hills,Rudyard Kipling,1850,History,Fiction,6,6,11/8/2024,4.04,5,0.99,en,352,6.58,1.45,8.87,A7,B2,68
A7-B2-0069,De civitate Dei,Augustine of Hippo,1440,Religion & Spirituality,Humanities,5,8,2/5/2025,4.67,5,15.39,en,,5.51,0.11,8.1,A7,B2,69
A7-B2-0070,The Cherry Orchard,Anton Pavlovich Chekhov,1918,Drama,Fiction,5,6,4/29/2024,4.25,4,10.69,ru,199,6.14,0.78,8.39,A7,B2,70
A7-B2-0071,The Caxtons,Edward Bulwer Lytton,1800,Historical Fiction,Fiction,4,1,3/29/2024,4.46,1,8.99,en,844,6.46,2.8,7.66,A7,B2,71
A7-B2-0072,Divina Commedia,Dante Alighieri,1472,Poetry,Fiction,9,3,7/20/2024,4.69,3,49.99,en,586,6.01,2.08,6.47,A7,B2,72
A7-B2-0073,The Rape of the Lock,Alexander Pope,1714,Poetry,Humanities,5,2,1/1/2025,4.66,2,19.98,en,32,5.86,0.38,7.41,A7,B2,73
A7-B2-0074,The Sea-Wolf,Jack London,1900,Adventure,Fiction,6,3,10/3/2024,4.85,2,8.24,en,290,5.79,1.22,7.08,A7,B2,74
A7-B2-0075,Unknown Title,Fyodor Mikhailovich Dostoevsky,1916,Drama,Fiction,5,4,9/13/2024,4.48,3,0.99,ru,432,6.24,1.55,6.97,A7,B2,75
A7-B3-0001,Official Congressional Directory,United States,1861,Biography & Autobiography,Reference,4,1,12/21/2024,,,9.99,en,178,7,0.88,8.33,A7,B3,1
A7-B3-0002,"Thuvia, Maid of Mars",Edgar Rice Burroughs,1916,Science Fiction,Fiction,6,5,7/9/2024,4.62,4,5.95,en,781,5.36,2.6,9.15,A7,B3,2
A7-B3-0003,Death Comes for the Archbishop,Willa Cather,1926,History,Fiction,6,6,9/22/2024,4.58,4,9.12,en,297,5.2,0.19,9.09,A7,B3,3
A7-B3-0004,The Seven Dials Mystery,Agatha Christie,1929,Crime/Thriller,Fiction,4,27,8/25/2024,4.46,18,13.29,en,242,5.86,1.1,7.64,A7,B3,4
